,word,xG
1993,sword,4.538999048763169
1994,swore,5.138216208190806
1995,sworn,4.721238270130592
1996,swung,3.9322875974935743
1997,synod,4.548735824176207
1998,syrup,4.480065840125124
1999,tabby,3.792934217930052
2000,table,5.425652538435659
2001,taboo,4.205332976932392
2002,tacit,4.52706270712743
2003,tacky,4.3640656969215685
2004,taffy,3.6766941634157115
2005,taint,4.742254855042154
2006,taken,5.0828800589350855
2007,taker,5.244810510194778
2008,tally,4.371829898057768
2009,talon,5.33395352853094
2010,tamer,5.440073677738798
2011,tango,4.885775081709969
2012,tangy,4.702866434984449
2013,taper,5.51094452069639
2014,tapir,5.2897804016634815
2015,tardy,4.997926963600056
2016,tarot,4.908330546441226
2017,taste,4.968455180877032
2018,tasty,4.308536825924077
2019,tatty,3.543148264519218
2020,taunt,4.518538930387087
2021,tawny,4.56472775829904
2022,teach,5.255259565050915
2023,teary,5.539375502847413
2024,tease,5.2409443592257094
2025,teddy,3.95325734528311
2026,teeth,3.8593438587976627
2027,tempo,4.6495693664722095
2028,tenet,4.231057330113098
2029,tenor,5.5109938747267515
2030,tense,4.940625560490164
2031,tenth,4.367102905419286
2032,tepee,3.866501066667756
2033,tepid,4.859408127551536
2034,terra,4.999429470495401
2035,terse,5.1484593516167525
2036,testy,4.299511974857399
2037,thank,4.592939547801655
2038,theft,3.896451335260545
2039,their,5.327054344576974
2040,theme,4.278804013426464
2041,there,4.793678916840946
2042,these,4.640155431311843
2043,theta,4.4511122952454905
2044,thick,4.209198213021095
2045,thief,4.779523099848712
2046,thigh,3.688941881947987
2047,thing,4.442843852942625
2048,think,4.3758929301206235
2049,third,4.847242084684045
2050,thong,4.495133452251161
2051,thorn,5.048683391575762
2052,those,5.291884722343774
2053,three,4.845040093649599
2054,threw,4.802091212717242
2055,throb,4.616606215876508
2056,throw,4.5032028132619555
2057,thrum,4.454467617848974
2058,thumb,3.880124306455968
2059,thump,4.025511019761124
2060,thyme,4.550056044174153
2061,tiara,4.830418505068935
2062,tibia,4.03704475201217
2063,tidal,5.08015611274271
2064,tiger,5.240152159229306
2065,tight,3.7686461362887087
2066,tilde,5.273268096163321
2067,timer,5.246942890575811
2068,timid,3.7721659550204727
2069,tipsy,4.630736977586954
2070,titan,4.534823401971809
2071,tithe,4.472938651291709
2072,title,4.86170487472932
2073,toast,4.795808108787074
2074,today,4.863324895030552
2075,toddy,3.8149246138399997
2076,token,4.902011696585789
2077,tonal,5.34877987251206
2078,tonga,4.845155588182886
2079,tonic,4.913456076056631
2080,tooth,3.524709934880384
2081,topaz,4.204244530852892
2082,topic,4.658502087557315
2083,torch,4.954513362022835
2084,torso,4.642632173189032
2085,torus,5.070869115163453
2086,total,4.648914401386222
2087,totem,4.414336148182351
2088,touch,4.644412450258341
2089,tough,4.464889924853984
2090,towel,5.020235320446048
2091,tower,5.07479258443237
2092,toxic,4.097550801266981
2093,toxin,4.313165142754311
2094,trace,5.831455146683998
2095,track,4.918762257047832
2096,tract,4.803205940482515
2097,trade,5.682679058985023
2098,trail,5.591500875367183
2099,train,5.55099646435392
2100,trait,4.956270320680019
2101,tramp,4.910979817707671
2102,trash,5.318136086764263
2103,trawl,5.028768593189914
2104,tread,5.489378270143303
2105,treat,5.081705443367164
2106,trend,5.256058186403697
2107,triad,5.330099637539256
2108,trial,5.535736691563021
2109,tribe,5.342645722277711
2110,trice,5.633604997108417
2111,trick,4.714428992922796
2112,tried,5.4777645023578865
2113,tripe,5.459330220815043
2114,trite,5.038197464633153
2115,troll,4.693806194698265
2116,troop,4.382613026559592
2117,trope,5.428331857710037
2118,trout,4.5582979509859545
2119,trove,5.113792214559915
2120,truce,5.416899375797191
2121,truck,4.505263248553598
2122,truer,4.770377857289563
2123,truly,4.914613205076167
2124,trump,4.482548063198958
2125,trunk,4.602903819750738
2126,truss,4.321084861239275
2127,trust,4.510845808330169
2128,truth,4.208706889246866
2129,tryst,4.325911678244155
2130,tubal,4.76502483833928
2131,tuber,5.022939090454089
2132,tulip,4.711116358893546
2133,tulle,4.637971371792995
2134,tumor,4.832463899428352
2135,tunic,4.673532877882043
2136,turbo,4.642984365738555
2137,tutor,4.448266762950563
2138,twang,4.3882289643356005
2139,tweak,4.462055588132047
2140,tweed,4.097119412424201
2141,tweet,3.681935974255015
2142,twice,4.900238078635009
2143,twine,4.984350400677315
2144,twirl,4.799752875170538
2145,twist,3.985488422676892
2146,twixt,3.1113940036681886
2147,tying,4.408512441859954
2148,udder,4.058494196904757
2149,ulcer,5.082074228583172
2150,ultra,5.067428878540733
2151,umbra,4.2010517034399975
2152,uncle,4.916096887728108
2153,uncut,3.7383784118847565
2154,under,4.857665909650965
2155,undid,3.612517189313271
2156,undue,3.951534484857373
2157,unfed,4.276921540998836
2158,unfit,4.3076636821975365
2159,unify,4.015251362291101
2160,union,3.9944760419233183
2161,unite,5.165280436583765
2162,unity,4.564287379808419
2163,unlit,4.8358176213742565
2164,unmet,4.781842502937292
2165,unset,5.113382714278054
2166,untie,5.100545498536358
2167,until,4.789392784824319
2168,unwed,4.236047115691199
2169,unzip,3.543267724045104
2170,upper,4.061791980087908
2171,upset,4.903002455771429
2172,urban,4.736293223989619
2173,urine,5.352977147360204
2174,usage,4.8803128970409375
2175,usher,4.755124676899268
2176,using,4.224961065962332
2177,usual,4.064947701252464
2178,usurp,3.7069089570880474
2179,utile,5.276196301839381
2180,utter,4.503542315713852
2181,vague,4.493897457463337
2182,valet,5.1517051385855
2183,valid,4.483028281665987
2184,valor,4.889504320611676
2185,value,4.8783569898317545
2186,valve,4.161790381756619
2187,vapid,4.1574235099259536
2188,vapor,4.612485853574222
2189,vault,4.706678965131583
2190,vaunt,4.620111593599875
2191,vegan,4.505855503983991
2192,venom,4.300981849793277
2193,venue,4.049650292535562
2194,verge,4.089371857164097
2195,verse,4.481146670539404
2196,verso,4.854840581241868
2197,verve,3.4978939956431407
2198,vicar,4.659433859503905
2199,video,4.458288511377216
2200,vigil,3.4037798539786177
2201,vigor,4.346732701938466
2202,villa,3.8030703592307646
2203,vinyl,4.127577169672673
2204,viola,4.607333632203871
2205,viper,4.6169641081555435
2206,viral,4.804055581418698
2207,virus,4.339011328500512
2208,visit,3.786154334862643
2209,visor,4.652713223022918
2210,vista,4.532391986724914
2211,vital,4.695434472358962
2212,vivid,2.51777226851432
2213,vixen,3.9076236142985827
2214,vocal,4.531564037113021
2215,vodka,3.8168357328543503
2216,vogue,4.326968051344118
2217,voice,4.805918855286131
2218,voila,4.651256496527258
2219,vomit,4.3051387477719185
2220,voter,4.970536100443756
2221,vouch,3.9863073410018095
2222,vowel,4.347304087956512
2223,vying,3.7476092033848447
2224,wacky,3.785407650538039
2225,wafer,4.717846268222612
2226,wager,4.873404724080547
2227,wagon,4.388997090109244
2228,waist,5.010348540502269
2229,waive,4.596866005062662
2230,waltz,3.9911402057950935
2231,warty,4.749658359276086
2232,waste,5.1740402136536545
2233,watch,4.40385700262623
2234,water,5.25749357909184
2235,waver,4.603858159245439
2236,waxen,4.204003068395246
2237,weary,4.98136537737224
2238,weave,4.01906203556367
2239,wedge,3.7695988011951074
2240,weedy,3.6889991136647455
2241,weigh,4.29626996655282
2242,weird,4.83333783816329
2243,welch,4.41197806703365
2244,welsh,4.608261806485501
2245,wench,4.349237714172311
2246,whack,3.8316798979875384
2247,whale,4.978601677659093
2248,wharf,4.198455254998317
2249,wheat,4.815212674849397
2250,wheel,4.11511897024662
2251,whelp,4.262823471371381
2252,where,4.227112083566893
2253,which,3.2921769254034805
2254,whiff,2.9118809169629896
2255,while,4.793854760815776
2256,whine,4.694856500451855
2257,whiny,4.078177253675674
2258,whirl,4.511528355099235
2259,whisk,3.8605357651533034
2260,white,4.774003285337474
2261,whole,4.769509940081024
2262,whoop,3.3404574042098614
2263,whose,4.741915405939791
2264,widen,4.598264576416626
2265,wider,4.762810392104999
2266,widow,3.374216113955081
2267,width,4.1068139517913655
2268,wield,4.637401940890491
2269,wight,3.9765687876589726
2270,willy,3.598878575301531
2271,wimpy,3.6512497594115683
2272,wince,4.760173276098613
2273,winch,4.099062510465052
2274,windy,3.980908243856716
2275,wiser,4.9828368715691544
2276,wispy,3.964074467728031
2277,witch,4.173145038255341
2278,witty,3.6352983742097393
2279,woken,4.315199933202056
2280,woman,4.366130720411111
2281,women,4.516816538752008
2282,woody,3.3685512037747545
2283,wooer,4.305910030885103
2284,wooly,3.696431363936869
2285,woozy,2.7796976085200797
2286,wordy,4.261713908312729
2287,world,4.57581392249605
2288,worry,3.8792786025596855
2289,worse,5.174882503006703
2290,worst,4.937185222005977
2291,worth,4.591634566974468
2292,would,4.296440444548153
2293,wound,4.198577710038689
2294,woven,4.266005579510192
2295,wrack,4.350381136651212
2296,wrath,4.826100311102307
2297,wreak,4.6494069209833
2298,wreck,4.2944649167550075
2299,wrest,5.104874466477812
2300,wring,4.323750619592874
2301,wrist,4.945181145563046
2302,write,5.2402017143528745
2303,wrong,4.363775051319925
2304,wrote,5.218852511099694
2305,wrung,4.113894506491128
2306,wryly,3.5442592086358458
2307,yacht,4.520751098603877
2308,yearn,5.357388395596084
2309,yeast,5.389241875191344
2310,yield,4.766875509020432
2311,young,4.200722590972255
2312,youth,4.446135840545695
2313,zebra,4.310183325451066
2314,zesty,4.151320816715982
2315,zonal,4.4332791660172965
